id,type,name,creator,starring,year,rating,time,genres,country,describle
80067831,Movie,The 5th Wave,,"Chloë Grace Moretz, Nick Robinson, Ron Livingston",2016,TV-14,112 min,"Sci-Fi Movies ,Movies Based on Books ,Action & Adventure Movies ",United States,"After four waves of destruction turn Earth into a wasteland, a teen desperate to find her brother teams with a stranger to prepare for the fifth."
81519291,Movie,Adipurush,,"Prabhas, Saif Ali Khan, Kriti Sanon",2023,TV-PG,177 min,"Movies Based on Books ,Action & Adventure Movies",India,"While serving a long exile, a righteous warrior prince sets out on an epic journey across land and sea to rescue his wife from a demon king."
81367834,Movie,Jade Dynasty,,"Xiao Zhan, Li Qin, Meng Meiqi",2019,TV-14,100 min,"Romantic Movies ,Movies Based on Books ,Action & Adventure Movies ",China,"In ancient China, a man gets closer to the truth behind the massacre of his village and parents when he comes in contact with a coveted weapon."
81017092,Movie,Along with the Gods: The Last 49 Days,,"Ha Jung-woo, Ju Ji-hoon, Kim Hyang-gi",2018,TV-14,141 min,"Drama Movies ,Action & Adventure Movies",South Korea,"While defending an unlikely soul, the afterlife Guardians investigate an elderly man who’s outstayed his time on Earth, and delve into their own past."
81004470,Movie,Animal World,,"Li Yifeng, Zhou Dongyu, Michael Douglas",2018,TV-14,130 min,Action & Adventure Movies ,China,"An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host."
81322031,Movie,A Choo,,"Kai Ko, Ariel Lin, Darren Wang",2020,TV-14,101 min,"Romantic Movies ,Movies Based on Books ,Action & Adventure Movies ",China,"Determined to win the heart of his childhood crush from orphanage, EJ becomes a boxer with superpowers and soon confronts a formidable villain."
80223731,Movie,FullMetal Alchemist,,"Ryosuke Yamada, Tsubasa Honda, Dean Fujioka",2017,TV-PG,135 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies",Japan,"While alchemist Edward Elric searches for a way to restore his brother Al's body, the military government and mysterious monsters are watching closely."
80239593,Movie,The Monkey King 3,,"Xiao Shenyang, Gigi Leung, Him Law",2018,TV-14,113 min,"Martial Arts Movies ,Movies Based on Books ,Action & Adventure Movies ",China,The Monkey King and his companions are captured by a kingdom of women who believe the travelers' presence heralds the destruction of their world.
80133493,Movie,The Dark Tower,,"Idris Elba, Matthew McConaughey, Tom Taylor",2017,TV-14,94 min,"Movies Based on Books ,Action & Adventure Movies ",United States,"A teenager with psychic powers meets the last Gunslinger, who must stop a sorcerer from destroying the one thing that holds the universe together."
80242537,Movie,Detective K: Secret of the Living Dead,,"Kim Myung-min, Oh Dal-soo, Kim Ji-won",2018,TV-14,119 min,"Crime Movies ,Comedy Movies ,Mystery Movies ,Movies Based on Books ,Action & Adventure Movies",South Korea,The Joseon kingdom’s top detective Kim Min and his partner enlist the help of a formidable stranger when corpses are discovered with strange bite marks.
80119234,Movie,Bright,,"Will Smith, Joel Edgerton, Noomi Rapace",2017,TV-MA,117 min,"Crime Movies ,Action & Adventure Movies ",United States,"In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war."
81306306,Movie,The Seven Deadly Sins: Grudge of Edinburgh Part 2,,"Ayumu Murase, Koki Uchiyama, Yuki Kaji",2023,TV-14,54 min,"Action Anime ,Fantasy Anime ,Action & Adventure Movies ,Anime Movies",Japan,"Reunited with Lancelot for the first time since their tragic accident, Tristan must learn to conquer his inner demons in order to save his mother's life."
81640916,Movie,Project Wolf Hunting,,"Seo In-guk, Jang Dong-yoon, Choi Gwi-hwa",2022,TV-MA,117 min,"Sci-Fi Movies ,Horror Movies ,Action & Adventure Movies",South Korea,A cargo ship transporting a group of hostile inmates from the Philippines to South Korea erupts into chaos when they join forces to hijack the vessel.
70208599,Movie,The Amazing Spider-Man,,"Andrew Garfield, Emma Stone, Rhys Ifans",2012,TV-PG,136 min,"Sci-Fi Movies ,Action & Adventure Movies ",United States,"In this reboot of the hit superhero franchise, high schooler Peter Parker learns to wield his newfound powers while facing down arch-villain The Lizard."
81277430,Movie,Love and Monsters,,"Dylan O'Brien, Jessica Henwick, Michael Rooker",2021,TV-PG,109 min,"Family Movies ,Sci-Fi Movies ,Comedy Movies ,Action & Adventure Movies ,Teen Movies ",United States,"Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex."
81665916,Movie,Loi Bao,,"Cuong Seven, Nha Phuong, Hoang Son",2017,TV-14,113 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies",Vietnam,"After being diagnosed with a terminal illness, a man goes through an experimental surgery and finds himself in possession of superhuman abilities."
81309354,Movie,The Adam Project,,"Ryan Reynolds, Mark Ruffalo, Jennifer Garner",2022,TV-PG,106 min,"Family Movies ,Sci-Fi Movies ,Comedy Movies ,Action & Adventure Movies ",United States,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future."
80016588,Movie,Chappie,,"Sharlto Copley, Hugh Jackman, Sigourney Weaver",2015,TV-14,120 min,"Sci-Fi Movies ,Crime Movies ,Action & Adventure Movies ",United States,"In a futuristic society where an indestructible robot police force keeps crime at bay, a lone droid evolves to the next level of artificial intelligence."
81418302,Movie,New Gods: Nezha Reborn,,"Yang Tianxiang, Zhang He, Xuan Xiaoming",2021,TV-PG,110 min,"Adult Animation ,Action Anime ,Movies Based on Books ,Fantasy Anime ,Action & Adventure Movies ,Anime Movies ",China,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones."
81410810,Movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,"Natsuki Hanae, Akari Kito, Hiro Shimono",2020,TV-14,116 min,"Action Anime ,Historical Anime ,Fantasy Anime ,Action & Adventure Movies ,Anime Movies",Japan,"With Kyojuro Rengoku, Tanjiro and the others board the Mugen Train to face a demon who traps his victims in dreams so sweet, they never want to wake up."
80149259,Movie,GANTZ:O,,"Daisuke Ono, M・A・O, Tomohiro Kaku",2016,TV-MA,95 min,"Action Anime ,Sci-Fi Movies ,Horror Movies ,Horror Anime ,Action & Adventure Movies ,Sci-Fi Anime ,Anime Movies",Japan,Teams of recently deceased people who've been revived and given high-tech weapons must cooperate to defeat an army of monsters in Tokyo and Osaka.
81094067,Movie,Space Sweepers,,"Song Joong-ki, Kim Tae-ri, Jin Sun-kyu",2021,TV-14,136 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies",South Korea,"Chasing after space debris and faraway dreams in year 2092, four misfits unearth explosive secrets during the attempted trade of a wide-eyed humanoid."
81473627,Movie,Warriors of Future,,"Louis Koo, Sean Lau, Carina Lau",2022,TV-PG,101 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies ",China,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse."
81439253,Movie,Mobile Suit Gundam Hathaway,,"Kensho Ono, Reina Ueda, Junichi Suwabe",2021,TV-14,96 min,"Action Anime ,Sci-Fi Movies ,Mecha & Cyborg Anime ,Movies Based on Books ,Action & Adventure Movies ,Sci-Fi Anime ,Anime Movies",Japan,"After Char’s rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate."
81263946,Movie,The Seven Deadly Sins: Cursed by Light,,"Yuki Kaji, Sora Amamiya, Misaki Kuno",2021,TV-PG,80 min,"Action Anime ,Fantasy Anime ,Action & Adventure Movies ,Anime Movies",Japan,Meliodas and his friends jump back into action when the new era of peace is threatened by a powerful magical alliance that could spell the end for all.
80218306,Movie,Rim of the World,,"Jack Gore, Miya Cech, Benjamin Flores Jr.",2019,TV-14,99 min,"Sci-Fi Movies ,Independent Movies ,Action & Adventure Movies ,Teen Movies ",United States,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world."
81037868,TV Show,The Witcher: Nightmare of the Wolf,,"Theo James, Mary McDonnell, Lara Pulver",2021,TV-MA,1h 23m,"Action Anime ,TV Shows Based on Books ,Anime Series ,Movies Based on Books ,Fantasy Anime ,Action & Adventure Movies ,Anime Movies ",United States,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past."
70301367,Movie,Jupiter Ascending,,"Mila Kunis, Channing Tatum, Sean Bean",2015,TV-14,127 min,"Sci-Fi Movies ,Action & Adventure Movies ",United States,A young impoverished woman learns she's been predestined to change the fate of the universe after a genetically engineered hunter tracks her down.
81408703,Movie,Cosmic Sin,,"Frank Grillo, Bruce Willis, Brandon Thomas Lee",2021,TV-MA,84 min,"Sci-Fi Movies ,Action & Adventure Movies ",United States,"In the year 2524, a disgraced retired general is called back into combat to help prevent an interstellar war against a hostile alien fleet."
81406611,Movie,Monster Run,,"Shawn Yue, Jessie Li, Kara Wai",2020,TV-PG,104 min,"Movies Based on Books ,Action & Adventure Movies ",China,"Jimo, an outcast who can see monsters, teams up with a monster hunter to fight evil forces and soon discovers her greater calling."
81555916,Movie,The Characters of the Continent,,"Henry Cavill, Anya Chalotra, Freya Allan",2021,TV-MA,9 min,"Drama Movies ,Movies Based on Books ,Action & Adventure Movies ",United States,"With the cast and creator as your guides, explore the world of Elves, Dwarves, Mages and Witchers with behind-the-scenes footage, interviews and more."
81198900,Movie,F9: The Fast Saga,,"Vin Diesel, Michelle Rodriguez, Tyrese Gibson",2021,TV-14,142 min,"Crime Movies ,Action & Adventure Movies ",United States,Dominic Toretto and the crew race to foil a civilization-threatening plot led by an elite criminal — who also happens to be Dom's own brother.
80124486,Movie,xXx: Return of Xander Cage,,"Vin Diesel, Donnie Yen, Samuel L. Jackson",2017,TV-PG,107 min,Action & Adventure Movies ,United States,"Xander Cage returns from his self-imposed exile to help the CIA retrieve Pandora's box, a device that can turn satellites into warheads."
81161626,Movie,Red Notice,,"Dwayne Johnson, Ryan Reynolds, Gal Gadot",2021,TV-PG,118 min,"Crime Movies ,Comedy Movies ,Action & Adventure Movies ",United States,An FBI profiler pursuing the world's most wanted art thief becomes his reluctant partner in crime to catch an elusive crook who's always one step ahead.
70230088,Movie,The Expendables 2,,"Sylvester Stallone, Jason Statham, Jet Li",2012,TV-14,102 min,Action & Adventure Movies ,United States,"The team reunites for a simple mission, but when a comrade is killed on the job, payback becomes top priority — even in the face of deadly threats."
80179070,Movie,Alpha,,"Kodi Smit-McPhee, Leonor Varela, Jóhannes Haukur Jóhannesson",2017,TV-PG,96 min,"Family Movies ,Drama Movies ,Action & Adventure Movies ",United States,"During the last Ice Age, a boy forges a transformative bond with a wolf and treks through an unforgiving landscape to reunite with his tribe."
80210715,Movie,Robin Hood,,"Taron Egerton, Jamie Foxx, Ben Mendelsohn",2018,TV-14,116 min,"Period Pieces ,Action & Adventure Movies ",United States,A war-weary thief masquerades as a frivolous playboy while secretly leading a revolt against the wicked Sheriff of Nottingham.
70295061,Movie,Noah,,"Russell Crowe, Jennifer Connelly, Ray Winstone",2014,TV-14,137 min,"Drama Movies ,Action & Adventure Movies ",United States,"After a pious man receives a vision of an apocalyptic flood sent by God, he begins building an ark large enough for his family and pairs of every animal."
80218455,Movie,Guillermo del Toro’s Pinocchio,,"Ewan McGregor, David Bradley, Gregory Mann",2022,TV-Y7,121 min,"Family Movies ,Movies Based on Books ,Action & Adventure Movies ",United States,Oscar-winning filmmaker Guillermo del Toro reinvents the classic story of a wooden puppet brought to life in this stunning stop-motion musical tale.
81038963,Movie,The Old Guard,,"Charlize Theron, KiKi Layne, Marwan Kenzari",2020,TV-MA,125 min,"Movies Based on Books ,Action & Adventure Movies ",United States,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.
81438065,Movie,The Ice Road,,"Liam Neeson, Marcus Thomas, Laurence Fishburne",2021,TV-14,108 min,Action & Adventure Movies ,United States,"To save a team of miners trapped underground, a down-on-his-luck ice road trucker joins a mission across treacherous terrain to deliver rescue equipment."
80064516,Movie,The Revenant,,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson",2015,TV-MA,156 min,"Drama Movies ,Period Pieces ,Movies Based on Real Life ,Action & Adventure Movies ",United States,"In the 1820s, a fur trapper struggles for survival to exact retribution against a ruthless mercenary who left him to die along the Missouri River."
81010971,Movie,Ad Astra,,"Brad Pitt, Tommy Lee Jones, Ruth Negga",2019,TV-PG,123 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies ",United States,An astronaut's journey to Mars becomes an arduous mission to reach his missing father and a quest for answers in space — and within himself.
80039517,Movie,The Ridiculous 6,,"Adam Sandler, Terry Crews, Jorge García",2015,TV-14,120 min,"Comedy Movies ,Westerns ,Action & Adventure Movies ",United States,"When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had."
80046309,Movie,Everest,,"Jason Clarke, Jake Gyllenhaal, Josh Brolin",2015,TV-PG,121 min,"Drama Movies ,Movies Based on Real Life ,Action & Adventure Movies",United Kingdom,"In 1996, rival mountaineering teams attempt to scale Mount Everest, but when a blizzard hits the summit, the climbers must fight to stay alive."
